scientificName,decimalLatitude,decimalLongitude
Elaphoglossum_decaryanum,-14.0333333,48.3
Elaphoglossum_asterolepis,-14.0333333,48.3
Blechnum_simillimum,-14.0333333,48.3
Blechnum_longipinnum,-14.0333333,48.3
Selaginella_sambiranensis,-14.0333333,48.3
Cyathea_lastii,-14.0333333,48.3
Dicranopteris_linearis,-14.0333333,48.3
Ctenopterella_lastii,-14.0333333,48.3
Asplenium_affine,-14.0333333,48.3166667
Asplenium_dregeanum,-14.0333333,48.3166667
Bolbitis_longiflagellata,-14.0333333,48.3166667
Angiopteris_madagascariensis,-14.0333333,48.3166667
Anemia_perrieriana,-14.0333333,48.3166667
Cyathea_simulans,-14.0333333,48.3166667
Cyathea_marattioides,-14.0333333,48.3166667
Cyathea_viguieri,-14.0333333,48.3166667
Cyathea_lastii,-14.0333333,48.3166667
Doryopteris_cordifolia,-14.0333333,48.3166667
Cyathea_emilei_emilei,-14.0333333,48.3166667
Doryopteris_latiloba,-14.0333333,48.3166667
Lindsaea_plicata,-14.0333333,48.3166667
Asplenium_poolii,-14.0333333,48.4166667
Pneumatopteris_subpennigera,-14.0333333,48.6666667
Asplenium_callmanderi,-14.0333333,48.9166667
Selaginella_pervillei,-14.03333,48.25
Abrodictyum_cupressoides,-14.03333,48.28333
Cyathea_decrescens_manongarivensis,-14.03333,48.41666
Enterosora_sinuata,-14.0308334,48.3088889
Asplenium_herpetopteris_acutipinnata,-14.0302778,48.4063889
Asplenium_sandersonii,-14.0302778,48.4063889
Selaginella_vogelii,-14.03,48.25
Asplenium_dregeanum,-14.03,48.28
Enterosora_sinuata,-14.0288889,48.6513889
Cyathea_decrescens_manongarivensis,-14.0258334,48.4130556
Cyathea_longipinnata,-14.0258334,48.4130556
Cyathea_acutula_acutula,-14.0258334,48.4130556
Cyathea_similis_similis,-14.0258334,48.4130556
Cyathea_viguieri,-14.0258334,48.4130556
Actiniopteris_dimorpha,-14.0258334,48.6513889
Blechnum_attenuatum_attenuatum,-14.0258334,48.6513889
Asplenium_parvisorum,-14.0258334,48.6513889
Arthropteris_orientalis,-14.0258334,48.6513889
Asplenium_dregeanum,-14.0258334,48.6513889
Asplenium_polyodon,-14.0258334,48.6513889
Microlepia_madagascariensis,-14.02583,48.65138
Didymochlaena_microphylla,-14.02583,48.65138
Dryopteris_manniana,-14.02583,48.65138
Phanerophlebia_caryotidea,-14.02583,48.65138
Ctenitis_cirrhosa,-14.02583,48.65138
Ctenitis_blepharochlamys,-14.02583,48.65138
Elaphoglossum_deckenii,-14.02583,48.65138
Didymoglossum_erosum,-14.02583,48.65138
Hymenophyllum_polyanthos,-14.02583,48.65138
Hymenophyllum_perrieri,-14.02583,48.65138
Lycopodium_zanclophyllum,-14.02583,48.65138
Huperzia_cavifolia,-14.02583,48.65138
Huperzia_ophioglossoides,-14.02583,48.65138
Lepisorus_schraderi,-14.02583,48.65138
Grammitis_gilpiniae,-14.02583,48.65138
Ctenopteris_devoluta,-14.02583,48.65138
Microsorum_leandrianum,-14.02583,48.65138
Lepisorus,-14.02583,48.65138
Thelypteris_bergiana,-14.02583,48.65138
Cyathea_remotifolia,-14.02583,48.65138
Cyathea_similis_similis,-14.02583,48.65138
Diplazium,-14.02583,48.65138
Nephrolepis_biserrata,-14.02583,48.65138
Lindsaea_madagascariensis_madagascariensis,-14.02583,48.65138
Grammitis,-14.02583,48.65138
Cyclosorus,-14.02583,48.65138
Huperzia_pecten,-14.02583,48.65138
Tectaria_gemmifera,-14.02583,48.65138
Microgramma_mauritiana,-14.02583,48.65138
Elaphoglossum_subsessile,-14.02583,48.65138
Huperzia_verticillata,-14.02583,48.65138
Pityrogramma_argentea,-14.02583,48.65138
Pellaea_angulosa,-14.02583,48.65138
Cyathea_boiviniiformis_lobata,-14.0241667,48.4308334
Arachniodes_bella,-14.0227778,48.4175
Cyathea_lastii,-14.0227778,48.4175
Cyathea_similis_similis,-14.0227778,48.4175
Elaphoglossum_avaratraense,-14.0227778,48.4175
Cyathea_boiviniiformis_lobata,-14.0227778,48.4175
Ceradenia_deltodon,-14.0141667,48.3794445
Cyathea_similis_similis,-14.0102778,48.4230556
Alsophila_lastii,-14,48
Cyathea_similis_similis,-14,48.38333
Pteris_perrieriana,-14,48.3833333
Pteris_remotipinna,-14,48.3833333
Pteris_bonapartei,-14,48.3833333
Cochlidium_serrulatum,-14,48.3833333
Grammitis_kyimbilensis,-14,48.3833333
Grammitis_anisophylla,-14,48.3833333
Microgramma_mauritiana,-14,48.3833333
Microsorum_lastii,-14,48.3833333
Loxogramme_abyssinica,-14,48.3833333
Platycerium_alcicorne,-14,48.3833333
Christella_distans,-14,48.3833333
Pneumatopteris_unita,-14,48.3833333
Cyathea_marattioides,-14,48.3833333
Tectaria_puberula,-14,48.3833333
Pneumatopteris_subpennigera,-14,48.3833333
Tectaria_gemmifera,-14,48.3833333
Pneumatopteris_humbertii,-14,48.3833333
Huperzia_cavifolia,-14,48.3833333
Pteris_lastii,-14,48.3833333
Sphaerostephanos_arbuscula_arbuscula,-14,48.3833333
Pellaea_doniana,-14,48.3833333
Tectaria_biformis,-14,48.3833333
Grammitis_microglossa,-14,48.3833333
Cyathea_lastii,-14,48.3916666
Didymochlaena_microphylla,-14,48.3916666
Didymochlaena_bipinnatipartita,-14,48.3916666
Asplenium_dregeanum,-14,49.4416666
Asplenium_inaequilaterale,-13.9988889,48.7908333
Sphaerostephanos_arbuscula_arbuscula,-13.99888,48.79083
Ptisana_fraxinea,-13.99888,48.79083
Asplenium_inaequilaterale,-13.99888,48.79083
Microlepia_madagascariensis,-13.9975,48.4286111
Cyathea_viguieri,-13.9975,48.4286111
Cyathea_lastii,-13.9975,48.4286111
Asplenium_normale,-13.9975,48.4286111
Ceradenia_pseudodevoluta,-13.9944444,48.3697223
Angiopteris_madagascariensis,-13.99,48.37
Asplenium_dregeanum,-13.9886111,48.7786111
Cyathea_lastii,-13.9833333,48.175
Pteris_vittata,-13.9833333,48.2833333
Lindsaea_heterophylla,-13.9833333,48.2833333
Hymenophyllum_veronicoides,-13.9833333,48.3666667
Coniogramme_madagascariensis,-13.9833333,48.3666667
Ctenitis_truncicola,-13.9833333,48.3666667
Arachniodes_bella,-13.9833333,48.3666667
Elaphoglossum_aubertii,-13.9833333,48.3666667
Elaphoglossum_angustatum,-13.9833333,48.3666667
Elaphoglossum_coursii,-13.9833333,48.3666667
Anemia_perrieriana,-13.9833333,48.3666667
Asplenium_lastii,-13.9833333,48.4333333
Lastreopsis_pseudoperrieriana,-13.9833333,48.4333333
Asplenium_dregeanum,-13.9833333,48.4333333
Grammitis_anisophylla,-13.9716667,48.3038889
Adiantum_reniforme,-13.9666667,48.7333333
Antrophyum_trivittatum,-13.9666667,48.7333333
Asplenium_praegracile,-13.9666667,48.7333333
Asplenium_tsaratananense,-13.9666667,48.7333333
Hymenophyllum_perrieri,-13.9666667,48.7333333
Asplenium_leandrianum,-13.9666667,48.7333333
Elaphoglossum_perrierianum,-13.9666667,48.8333333
Elaphoglossum_pseudovillosum,-13.9666667,48.8333333
Polystichum_tsaratananense,-13.9666667,48.8333333
Blechnum_longipinnum,-13.9666667,48.8333333
Huperzia_gagnepainiana,-13.9666667,48.8333333
Cyathea_similis_similis,-13.9666667,48.8333333
Elaphoglossum_rufidulum,-13.9666667,48.8333333
Aleuritopteris_farinosa,-13.95,48.8666667
Saccoloma_henriettae,-13.95,48.8666667
Pityrogramma_argentea,-13.95,48.8666667
Pityrogramma_humbertii,-13.95,48.8666667
Asplenium_uhligii,-13.95,48.8666667
Blotiella_glabra,-13.95,48.8666667
Ctenitis_blepharochlamys,-13.95,48.8666667
Arachniodes_bella,-13.95,48.8666667
Pteris_trachyrachis,-13.95,48.8666667
Pteris_remotipinna,-13.95,48.8666667
Pteris_remotifolia,-13.95,48.8666667
Grammitis_microglossa,-13.95,48.8666667
Grammitis_pellucidovenosa,-13.95,48.8666667
Cyathea_acutula_acutula,-13.95,48.8666667
Amauropelta_oppositiformis,-13.95,48.8666667
Woodsia_burgessiana,-13.95,48.8666667
Diplazium_zanzibaricum,-13.95,48.8666667
Cheilanthes_madagascariensis,-13.95,48.8666667
Pneumatopteris_subpennigera,-13.95,48.8666667
Cyathea_remotifolia,-13.95,48.8666667
Athyrium_schimperi,-13.95,48.8666667
Ophioglossum_reticulatum,-13.9166667,48.45
Stenogrammitis_micropecten,-13.9083333,48.625
Blechnum_attenuatum_giganteum,-13.9,48.2333333
Blechnum_attenuatum_attenuatum,-13.9,48.2333333
Blechnum_bakeri,-13.9,48.2333333
Huperzia_perreriana,-13.9,48.2333333
Didymoglossum_sinuatum,-13.9,48.2333333
Pteris_linearis,-13.9,48.6166667
Pteris_tripartita,-13.9,48.6166667
Selaginella_hildebrandtii,-13.9,48.6166667
Pteris_lastii,-13.9,48.6166667
Polystichum_ammifolium,-13.9,48.6166667
Alsophila_dregei,-13.8772223,48.8513889
Selaginella,-13.86916,48.84416
Pteris_mettenii,-13.8666667,48.55
Cyclosorus,-13.8613889,48.8494444
Didymochlaena_bipinnatipartita,-13.8613889,48.8494444
Asplenium_nidus,-13.8613889,48.8494444
Nephrolepis,-13.82,48.27
Elaphoglossum_coriaceum,-13.8166667,48.7333333
Elaphoglossum_scolopendriforme,-13.8166667,48.7333333
Blechnum_attenuatum_attenuatum,-13.8166667,48.7333333
Elaphoglossum_macropodium,-13.8147222,48.7913889
Diplazium_proliferum,-13.81472,48.79138
Asplenium_lastii,-13.8136111,48.7894444
Asplenium_formosum,-13.8136111,48.7913889
Elaphoglossum_coriaceum,-13.8136111,48.7913889
Asplenium_lastii,-13.81361,48.78944
Hymenophyllum,-13.81361,48.79138
Microsorum_lastii,-13.81361,48.79138
Asplenium_formosum,-13.81361,48.79138
Asplenium,-13.8119444,48.7997222
Trichomanes,-13.81194,48.79972
Pneumatopteris,-13.81194,48.79972
Dicranopteris_linearis,-13.81,48.17
Platycerium,-13.81,48.18
Pyrrosia,-13.81,48.18
Actiniopteris_semiflabellata,-13.81,48.18
Asplenium_lastii,-13.80972,48.79333
Cyathea,-13.8008333,48.16
Asplenium_buettneri,-13.8008333,48.7461111
Platycerium_alcicorne,-13.80083,48.74611
Nephrolepis_biserrata,-13.80083,48.74611
Asplenium_buettneri,-13.80083,48.74611
Dryopteris_wallichiana_madagascariensis,-13.8,48.7333333
Cyathea_bellisquamata_basilobata,-13.8,48.7333333
Cyathea_tsaratananensis,-13.8,48.8333333
Elaphoglossum,-13.7972222,48.8072222
Hymenophyllum,-13.79722,48.80722
Lycopodium,-13.79722,48.80722
Cyathea_remotifolia,-13.79722,48.80722
Humata_repens,-13.79722,48.80722
Asplenium,-13.79,47.98
Pellaea_pectiniformis,-13.79,47.99
Lindsaea_grandiareolata,-13.79,47.99
Doryopteris_cordifolia,-13.79,48.16
Triplophyllum_speciosum,-13.79,48.16
Drynaria_willdenowii,-13.79,48.16
Lindsaea_heterophylla,-13.7802778,47.9933333
Selaginella_pervillei,-13.78,47.98
Sphaerostephanos_arbuscula_arbuscula,-13.78,47.98
Microgramma_mauritiana,-13.78,47.99
Dicranopteris_linearis,-13.78,48.1013889
Pteris_janssenii,-13.7777778,48.9916666
Cyathea_boivinii_boivinii,-13.77777,48.99166
Sphaerostephanos_arbuscula,-13.770556,48.075833
Cyathea_marattioides,-13.77,47.98
Triplophyllum_speciosum,-13.77,47.99
Tectaria,-13.77,47.99
Lygodium_lanceolatum,-13.77,48
Trichomanes_pachyphlebium,-13.77,48.07
Davallia_chaerophylloides,-13.77,48.07
Selaginella_polymorpha,-13.77,48.09
Odontosoria_chinensis,-13.77,48.09
Blechnum_integrifrons,-13.77,48.09
Selaginella_polymorpha,-13.77,48.1
Lindsaea_heterophylla,-13.7686111,47.9997222
Microgramma_lycopodioides,-13.767778,47.978611
Selaginella_pervillei,-13.7675,47.9811111
Lindsaea_plicata,-13.7666667,48.5166667
Aleuritopteris_farinosa,-13.7666667,48.9833333
Doryopteris_kitchingii,-13.7666667,48.9833333
Elaphoglossum_subsessile,-13.7666667,48.9833333
Asplenium_callmanderi,-13.7666667,48.9833333
Pellaea_pectiniformis,-13.7663889,47.9805556
Microgramma_mauritiana,-13.7663889,47.9805556
Christella_hispidula,-13.7663889,47.9813889
Ptisana_fraxinea,-13.766111,48.085556
Platycerium_alcicorne,-13.7658333,47.9863889
Asplenium,-13.7638889,48.0852777
Crepidomanes_bipunctatum,-13.7638889,48.0852777
Selaginella_polymorpha,-13.7638889,48.0852777
Huperzia_phlegmaria_tardieuae,-13.7638889,48.0852777
Lygodium_lanceolatum,-13.7633333,47.9816667
Athyrium,-13.7625,47.9861111
Macrothelypteris_torresiana,-13.7622222,47.9883333
Diplazium_proliferum,-13.7622222,47.9883333
Thelypteris,-13.7622222,47.9883333
Lygodium_lanceolatum,-13.7602778,47.9961111
Phymatosorus_scolopendria,-13.76,47.98
Christella_hispidula,-13.76,47.98
Selaginella_polymorpha,-13.76,47.9827778
Lygodium_lanceolatum,-13.76,47.99
Diplazium_proliferum,-13.76,47.99
Nephrolepis_biserrata,-13.76,47.99
Christella_dentata,-13.76,47.99
Dicranopteris_linearis,-13.76,48
Microgramma_mauritiana,-13.76,48
Cyathea_emilei,-13.76,48
Lindsaea_grandiareolata,-13.76,48
Pellaea,-13.76,48.06
Lygodium_lanceolatum,-13.76,48.06
Christella_distans,-13.76,48.06
Asplenium_aethiopicum,-13.76,48.07
Cyathea_marattioides,-13.76,48.07
Huperzia_phlegmaria_tardieuae,-13.76,48.07
Selaginella_polymorpha,-13.76,48.07
Adiantum_madagascariense,-13.76,48.08
Pteris_mettenii,-13.76,48.08
Asplenium_aethiopicum,-13.76,48.08
Asplenium_polyodon,-13.76,48.08
Tectaria,-13.76,48.08
Lomariopsis_pollicina,-13.76,48.08
Asplenium_variabile,-13.76,48.08
Ptisana_fraxinea,-13.76,48.08
Nephrolepis_biserrata,-13.76,48.08
Asplenium_unilaterale,-13.76,48.08
Asplenium_poolii,-13.76,48.08
Pityrogramma_calomelanos,-13.76,48.09
Pteris_mettenii,-13.76,48.09
Asplenium_nidus,-13.76,48.09
Bolbitis_humblotii,-13.76,48.09
Crepidomanes_bipunctatum,-13.76,48.09
Lygodium_lanceolatum,-13.76,48.09
Microsorum_punctatum,-13.76,48.09
Selaginella_polymorpha,-13.76,48.09
Bolbitis_longiflagellata,-13.76,48.09
Macrothelypteris_torresiana,-13.76,48.09
Ptisana_fraxinea,-13.76,48.11
Christella_dentata,-13.76,48.12
Lygodium_lanceolatum,-13.76,48.12
Lygodium_lanceolatum,-13.76,48.13
Pityrogramma_calomelanos,-13.7586111,47.9936111
Doryopteris_cordifolia,-13.7577778,48.0694445
Adiantum_lunulatum,-13.7533333,48.5219445
Triplophyllum_pentagonum,-13.7533333,48.5219445
Vittaria_ensiformis,-13.75333,48.52194
Dryopteris,-13.75333,48.52194
Lygodium_boivini,-13.75333,48.52194
Lygodium_lanceolatum,-13.75333,48.52194
Drynaria_willdenowii,-13.75333,48.52194
Selaginella_pectinata,-13.75333,48.52194
Microsorum_punctatum,-13.75333,48.52194
Elaphoglossum,-13.7530556,47.9902777
Selaginella,-13.75,47.9830556
Pityrogramma_calomelanos,-13.75,48.06
Adiantum_madagascariense,-13.75,48.06
Hymenophyllum,-13.75,48.07
Macrothelypteris_torresiana,-13.75,48.07
Tectaria_puberula,-13.75,48.07
Dicranopteris_linearis,-13.75,48.07
Huperzia_phlegmaria_tardieuae,-13.75,48.07
Pityrogramma_calomelanos,-13.75,48.07
Crepidomanes_bipunctatum,-13.75,48.08
Microgramma_lycopodioides,-13.75,48.08
Nephrolepis_biserrata,-13.75,48.08
Vittaria,-13.75,48.08
Drynaria_willdenowii,-13.75,48.08
Triplophyllum_speciosum,-13.75,48.08
Phymatosorus_scolopendria,-13.75,48.08
Asplenium_aethiopicum,-13.75,48.09
Christella_distans,-13.75,48.09
Cyathea,-13.75,48.09
Vittaria,-13.7488889,47.9872222
Sphaerostephanos_unitus,-13.74,48.02
Asplenium,-13.7380555,49.3958333
Schizea,-13.73722,49.38972
Asplenium,-13.7363889,49.3744445
Huperzia_obtusifolia,-13.7363889,49.3744445
Asplenium_nidus,-13.7344444,49.375
Blotiella_natalensis,-13.7344444,49.375
Pleopeltis,-13.7344444,49.375
Antrophyum_malgassicum,-13.7341666,49.3772223
Blechnum,-13.7333333,49.3913889
Huperzia_cavifolia,-13.7333333,49.3913889
Antrophyum_malgassicum,-13.7330556,49.3894444
Huperzia_megastachya,-13.73305,49.38944
Antrophyum_boryanum,-13.7266667,49.3838889
Blechnum_simillimum,-13.72666,49.37611
Psilotum_nudum,-13.7189,50.0972
Psilotum_nudum,-13.7188889,50.0972222
Psilotum_nudum,-13.71833,50.09777
Psilotum_nudum,-13.7183,50.0978
Psilotum_nudum,-13.71611,50.09361
Psilotum_nudum,-13.71361,50.08694
Pyrrosia_lanceolata,-13.7127778,50.0902777
Microsorum_scolopendria,-13.71277,50.09027
Actinostachys_confusa,-13.71277,50.09027
Psilotum_nudum,-13.71277,50.09027
Drynaria_willdenowii,-13.71277,50.09027
Asplenium,-13.68861,49.43305
Huperzia_phlegmaria,-13.68611,49.43583
Belvisia,-13.68611,49.43583
Asplenium,-13.6841666,49.4411111
Diplazium,-13.68416,49.44111
Blechnum_bakeri,-13.6833333,50.0666667
Asplenium_lokohoense,-13.6825,49.4425
Asplenium,-13.6825,49.4425
Blechnum_simillimum,-13.6813889,49.4427777
Blotiella,-13.6813889,49.4427777
Antrophyum_malgassicum,-13.6813889,49.4427777
Microsorum,-13.68138,49.44277
Pneumatopteris_remotipinna,-13.6808334,49.4419444
Diplazium,-13.6808334,49.4419444
Microsorum,-13.68083,49.44194
Diplazium,-13.68083,49.44194
Christella_distans,-13.6802778,49.4433333
Lygodium_kerstenii,-13.68,47.97
Ptisana,-13.6675,49.4411111
Actiniopteris_dimorpha,-13.66,47.98
Adiantum_lunulatum,-13.66,47.99
Humata_repens,-13.65277,48.67472
Drynaria_willdenowii,-13.6525,48.6725
Trichomanes,-13.65194,48.67222
Schizaea_dichotoma,-13.65111,48.66861
Acrostichum_aureum,-13.65,48.05
Selaginella_polymorpha,-13.64833,48.67416
Lindsaea_oxyphylla,-13.64833,48.67416
Humata_repens,-13.64583,48.67916
Selaginella_lyallii,-13.64472,48.67027
Rumohra_adiantiformis,-13.64472,48.67027
Trichomanes_pachyphlebium,-13.64416,48.67166
Platycerium,-13.64361,48.6725
Cyathea_acutula_acutula,-13.64361,48.6725
Lindsaea_oxyphylla,-13.64361,48.6725
Schizaea_dichotoma,-13.6427777,48.6738889
Selaginella_lyallii,-13.6425,49.53861
Blotiella_pubescens,-13.6411111,49.5380555
Asplenium_friesiorum,-13.64111,49.53805
Cyclosorus,-13.64111,49.53805
Asplenium_viviparioides,-13.6408333,49.5377777
Selaginella_pervillei,-13.64,47.97
Lindsaea_plicata,-13.64,48.6736111
Antrophyopsis_boryana,-13.6386111,49.5377777
Huperzia_obtusifolia,-13.63861,49.53777
Pityrogramma_calomelanos,-13.6377777,48.6725
Platycerium_alcicorne,-13.6377777,48.6725
Trichomanes_giganteum,-13.6375,49.53805
Huperzia_megastachya,-13.6375,49.53805
Ptisana_fraxinea,-13.6375,49.53805
Saccoloma_henriettae,-13.6375,49.53805
Asplenium_herpetopteris_herpetopteris,-13.6375,49.5380555
Christella_distans,-13.6336111,48.6830556
Cyathea_bullata_bullata,-13.6336111,48.6830556
Alsophila_decrescens,-13.6336111,48.6830556
Alsophila_similis,-13.6336111,48.6830556
Bolbitis_humblotii,-13.6336111,48.6830556
Selaginella_fissidentoides,-13.63361,48.68305
Ptisana_fraxinea,-13.63361,48.68305
Cyathea,-13.63361,48.68305
Cyathea_decrescens,-13.63361,48.68305
Phanerophlebia_caryotidea,-13.63361,48.68305
Selaginella_pervillei,-13.63361,48.68305
Adiantum_madagascariense,-13.63,48.07
Elaphoglossum,-13.5933333,48.7311111
Belvisia_spicata,-13.59333,48.73111
Triplophyllum_pentagonum,-13.5886111,48.7091667
Macrothelypteris_torresiana,-13.5886111,48.7186111
Christella,-13.5886111,48.7186111
Platycerium_alcicorne,-13.58722,48.71527
Grammitis_gilpiniae,-13.58583,48.72611
Lygodium,-13.58333,50
Drynaria,-13.58333,50
Microsorum,-13.58333,50
Pellaea_viridis,-13.58,50
Microsorum_punctatum,-13.58,50
Cyathea_remotifolia,-13.5055556,49.5222223
Cyathea_boivinii_boivinii,-13.4583333,48.3416666
Pteris_mettenii,-13.45,48.3333333
Ceratopteris_thalictroides,-13.45,48.5333333
Adiantum_flabellum,-13.4333333,48.55
Asplenium,-13.4333333,48.55
Cyathea,-13.43333,48.55
Asplenium_polyodon,-13.4166667,48.3
Bolbitis_humblotii,-13.4166667,48.3333333
Angiopteris_madagascariensis,-13.4166667,48.3333333
Schizaea_dichotoma,-13.41666,48.3
Cyathea_marattioides,-13.41666,48.31666
Trichomanes_boivinii,-13.4083333,48.3083333
Cyathea_costularis,-13.4083333,48.3083333
Asplenium_pellucidum,-13.4083333,48.3083333
Cyathea_marattioides,-13.4083333,48.3083333
Phymatosorus_scolopendria,-13.40805,48.31333
Cyclosorus,-13.4071,48.3029
Adiantum_philippense,-13.4071,48.3029
Asplenium_pellucidum,-13.4,48.31666
Cyathea_marattioides,-13.4,48.3166667
Cyathea_costularis,-13.4,48.3166667
Marsilea_minuta,-13.3569444,48.2213889
Pellaea_calomelanos,-13.3,48.15
Asplenium_polyodon,-13.2970193,49.677472
Cheilanthes_hirta,-13.2958333,49.6833333
Microsorum_punctatum,-13.2955555,49.6691667
Nephrolepis_undulata,-13.2919444,49.5930555
Oleandra_distenta,-13.2919444,49.5930555
Cyathea_marattioides,-13.2916666,48.2583333
Cyathea_costularis,-13.2916666,48.2583333
Didymochlaena_madagascariensis,-13.2911111,49.5944444
Bolbitis_humblotii,-13.2911111,49.5963889
Huperzia_megastachya,-13.2886111,49.595
Bolbitis_humblotii,-13.2861111,49.5963889
Ptisana_fraxinea,-13.2836111,49.6
Cheilanthes_boivini,-13.2833333,48.25
Pteris_linearis,-13.2833333,48.25
Nephrolepis_biserrata,-13.2833333,48.25
Pteris_mettenii,-13.2833333,48.25
Tectaria_gemmifera,-13.2833333,48.25
Lomariopsis_pollicina,-13.2833333,48.25
Athyrium_accedens,-13.2833333,48.25
Lomariopsis_boivinii,-13.2833333,48.25
Lygodium_kerstenii,-13.2833333,48.25
Nephrolepis_undulata,-13.2833333,48.2666667
Blechnum_bakeri,-13.2833333,48.8666667
Microsorum_punctatum,-13.2833333,49.5930555
Blotiella_madagascariensis,-13.2833333,49.5972222
Rumohra_adiantiformis,-13.2833333,49.5972222
Lomariopsis_pollicina,-13.2833333,49.5986111
Huperzia_pecten,-13.2833333,49.6
Cyathea_boiviniiformis,-13.2833333,49.6
Cyathea_marattioides,-13.2833333,49.6
Elaphoglossum,-13.2777778,49.5894444
Elaphoglossum_deckenii,-13.2777778,49.5894444
Lepisorus_excavatus,-13.2777778,49.5894444
